V1,V2,V4,filter_$,VAR00002,hour
D55024,1000233,11/7/2014,1,3,7
A62574,1000233,11/7/2014,1,3,7
A77383,1000233,11/7/2014,1,3,7
A78532,1000233,11/7/2014,1,3,7
D70679,1000233,11/7/2014,1,3,7
D73159,1000233,11/7/2014,1,3,7
D71217,1000233,11/7/2014,1,3,7
D76505,1000233,11/7/2014,1,3,7
B63744,1000233,11/7/2014,1,3,7
D77655,1000233,11/7/2014,1,3,7
E51611,1000233,11/7/2014,1,3,7
A61785,1000233,11/7/2014,1,3,7
B73229,1000233,11/7/2014,1,3,7
A76975,1000233,11/7/2014,1,3,7
D73193,1000233,11/7/2014,1,3,7
C59217,1000233,11/7/2014,1,3,7
D70679,1000233,11/7/2014,1,3,7
A63234,1000233,11/7/2014,1,3,7
B47614,1000233,11/7/2014,1,3,7
C59341,1000233,11/7/2014,1,3,7
D29774,1000233,11/7/2014,1,3,7
D77007,1000233,11/7/2014,1,3,7
E79079,1000233,11/7/2014,1,3,7
E63347,1000232,11/7/2014,1,3,7
A73901,1000233,11/7/2014,1,3,7
D78071,1000233,11/7/2014,1,3,7
D74742,1000232,11/7/2014,1,3,7
A19665,1000233,11/7/2014,1,3,7
C76196,1000233,11/7/2014,1,3,7
D66159,1000233,11/7/2014,1,3,7
D52734,1000233,11/7/2014,1,3,7
D55866,1000233,11/7/2014,1,3,7
C76196,1000233,11/7/2014,1,3,7
E57550,1000233,11/7/2014,1,3,7
A57269,1000233,11/7/2014,1,3,7
E60798,1000233,11/7/2014,1,3,7
B79257,1000233,11/7/2014,1,3,7
D70381,1000232,11/7/2014,1,3,7
D61086,1000233,11/7/2014,1,3,7
D45932,1000233,11/7/2014,1,3,7
B73368,1000233,11/7/2014,1,3,7
A73270,1000233,11/7/2014,1,3,7
A76603,1000233,11/7/2014,1,3,7
A77574,1000233,11/7/2014,1,3,7
D71584,1000233,11/7/2014,1,3,7
D72177,1000233,11/7/2014,1,3,7
D72944,1000233,11/7/2014,1,3,7
E76921,1000233,11/7/2014,1,3,7
A76380,1000233,11/7/2014,1,3,7
B65017,1000233,11/7/2014,1,3,7
C74978,1000233,11/7/2014,1,3,7
E64535,1000233,11/7/2014,1,3,7
D29801,1000233,11/7/2014,1,3,7
D74228,1000233,11/7/2014,1,3,7
A63234,1000233,11/7/2014,1,3,7
C75875,1000233,11/7/2014,1,3,7
E68686,1000233,11/7/2014,1,3,7
C78902,1000232,11/7/2014,1,3,7
A30674,1000233,11/7/2014,1,3,7
C79224,1000233,11/7/2014,1,3,7
D72944,1000233,11/7/2014,1,3,7
B75732,1000233,11/7/2014,1,3,7
D55866,1000233,11/7/2014,1,3,7
D38165,1000233,11/7/2014,1,3,7
D69877,1000233,11/7/2014,1,3,7
E78681,1000233,11/7/2014,1,3,7
C64760,1000233,11/7/2014,1,3,7
E74061,1000233,11/7/2014,1,3,7
E78729,1000233,11/7/2014,1,3,7
B73368,1000233,11/7/2014,1,3,7
C59305,1000233,11/7/2014,1,3,7
E76921,1000233,11/7/2014,1,3,7
A77643,1000233,11/7/2014,1,3,7
A75356,1000233,11/7/2014,1,3,7
E77959,1000233,11/7/2014,1,3,7
C56438,1000233,11/7/2014,1,3,7
C54117,1000233,11/7/2014,1,3,7
A74466,1000233,11/7/2014,1,3,7
C46170,1000233,11/7/2014,1,3,7
B42976,1000233,11/7/2014,1,3,7
C72760,1000233,11/7/2014,1,3,7
C76386,1000233,11/7/2014,1,3,7
D75238,1000233,11/7/2014,1,3,7
B79468,1000233,11/7/2014,1,3,7
B19252,1000233,11/7/2014,1,3,7
C78978,1000233,11/7/2014,1,3,7
A72877,1000233,11/7/2014,1,3,7
D61501,1000233,11/7/2014,1,3,7
E27120,1000233,11/7/2014,1,3,7
D61501,1000233,11/7/2014,1,3,7
E46600,1000233,11/7/2014,1,3,7
E67519,1000233,11/7/2014,1,3,7
A32229,1000233,11/7/2014,1,3,7
A77643,1000233,11/7/2014,1,3,7
C44108,1000233,11/7/2014,1,3,7
D72800,1000233,11/7/2014,1,3,7
E78681,1000233,11/7/2014,1,3,7
A56695,1000232,11/7/2014,1,3,7
C65830,1000233,11/7/2014,1,3,7
D60579,1000233,11/7/2014,1,3,7
A70534,1000233,11/7/2014,1,3,7
C77034,1000233,11/7/2014,1,3,7
E29629,1000233,11/7/2014,1,3,7
D43023,1000233,11/7/2014,1,3,7
C46482,1000233,11/7/2014,1,3,7
C65273,1000233,11/7/2014,1,3,7
B79407,1000233,11/7/2014,1,3,7
E57393,1000233,11/7/2014,1,3,7
B46851,1000233,11/7/2014,1,3,7
C54117,1000233,11/7/2014,1,3,7
C56438,1000233,11/7/2014,1,3,7
C44108,1000233,11/7/2014,1,3,7
B37263,1000233,11/7/2014,1,3,7
E70569,1000233,11/7/2014,1,3,7
A74466,1000233,11/7/2014,1,3,7
E42064,1000233,11/7/2014,1,3,7
D73594,1000233,11/7/2014,1,3,7
E75350,1000233,11/7/2014,1,3,7
C63535,1000233,11/7/2014,1,3,7
D54125,1000233,11/7/2014,1,3,7
C51992,1000233,11/7/2014,1,3,7
A54050,1000233,11/7/2014,1,3,7
E39931,1000233,11/7/2014,1,3,7
A69379,1000233,11/7/2014,1,3,7
B75008,1000233,11/7/2014,1,3,7
D21080,1000233,11/7/2014,1,3,7
C46170,1000233,11/7/2014,1,3,7
C65830,1000233,11/7/2014,1,3,7
D77080,1000233,11/7/2014,1,3,7
B71909,1000233,11/7/2014,1,3,7
C44550,1000233,11/7/2014,1,3,7
D40610,1000233,11/7/2014,1,3,7
E54745,1000233,11/7/2014,1,3,7
C30035,1000232,11/7/2014,1,3,7
C41116,1000233,11/7/2014,1,3,7
E67519,1000233,11/7/2014,1,3,7
C46482,1000233,11/7/2014,1,3,7
C31708,1000233,11/7/2014,1,3,7
D75010,1000233,11/7/2014,1,3,7
A66173,1000233,11/7/2014,1,3,7
E58491,1000233,11/7/2014,1,3,7
D44493,1000233,11/7/2014,1,3,7
E64392,1000233,11/7/2014,1,3,7
D42524,1000233,11/7/2014,1,3,7
D60579,1000233,11/7/2014,1,3,7
E78249,1000233,11/7/2014,1,3,7
A42455,1000233,11/7/2014,1,3,7
B59782,1000233,11/7/2014,1,3,7
E79322,1000233,11/7/2014,1,3,7
A70534,1000233,11/7/2014,1,3,7
A43886,1000233,11/7/2014,1,3,7
B31811,1000233,11/7/2014,1,3,7
E58491,1000233,11/7/2014,1,3,7
E75350,1000233,11/7/2014,1,3,7
C60916,1000233,11/7/2014,1,3,7
B69337,1000233,11/7/2014,1,3,7
E74784,1000233,11/7/2014,1,3,7
D73594,1000233,11/7/2014,1,3,7
E70569,1000233,11/7/2014,1,3,7
B63464,1000233,11/7/2014,1,3,7
B77153,1000233,11/7/2014,1,3,7
C76961,1000233,11/7/2014,1,3,7
A48778,1000233,11/7/2014,1,3,7
E75541,1000233,11/7/2014,1,3,7
D61501,1000233,11/7/2014,1,3,7
C63535,1000233,11/7/2014,1,3,7
E54578,1000233,11/7/2014,1,3,7
A55589,1000233,11/7/2014,1,3,7
D75010,1000233,11/7/2014,1,3,7
A73925,1000233,11/7/2014,1,3,7
B43105,1000233,11/7/2014,1,3,7
B75120,1000233,11/7/2014,1,3,7
E36156,1000233,11/7/2014,1,3,7
E71784,1000233,11/7/2014,1,3,7
E39931,1000233,11/7/2014,1,3,7
A72818,1000233,11/7/2014,1,3,7
B71369,1000233,11/7/2014,1,3,7
C31708,1000233,11/7/2014,1,3,7
C61478,1000233,11/7/2014,1,3,7
D48777,1000233,11/7/2014,1,3,7
A78787,1000233,11/7/2014,1,3,7
C44932,1000233,11/7/2014,1,3,7
A39778,1000233,11/7/2014,1,3,7
C41116,1000233,11/7/2014,1,3,7
C76066,1000233,11/7/2014,1,3,7
B74943,1000233,11/7/2014,1,3,7
E37028,1000232,11/7/2014,1,3,7
E79428,1000233,11/7/2014,1,3,7
A70439,1000233,11/7/2014,1,3,7
A44135,1000233,11/7/2014,1,3,7
C77595,1000233,11/7/2014,1,3,7
D42524,1000233,11/7/2014,1,3,7
E43500,1000233,11/7/2014,1,3,7
E55955,1000233,11/7/2014,1,3,7
B77658,1000233,11/7/2014,1,3,7
C40812,1000233,11/7/2014,1,3,7
C51281,1000233,11/7/2014,1,3,7
C57040,1000233,11/7/2014,1,3,7
C64601,1000233,11/7/2014,1,3,7
B63074,1000233,11/7/2014,1,3,7
A75090,1000233,11/7/2014,1,3,7
B33779,1000233,11/7/2014,1,3,7
E49541,1000233,11/7/2014,1,3,7
E62167,1000233,11/7/2014,1,3,7
A39311,1000233,11/7/2014,1,3,7
D73176,1000233,11/7/2014,1,3,7
D72264,1000233,11/7/2014,1,3,7
C50831,1000232,11/7/2014,1,3,7
B72203,1000233,11/7/2014,1,3,7
D69581,1000233,11/7/2014,1,3,7
A73480,1000233,11/7/2014,1,3,7
A78773,1000233,11/7/2014,1,3,7
B31811,1000233,11/7/2014,1,3,7
C76794,1000233,11/7/2014,1,3,7
E43251,1000233,11/7/2014,1,3,7
E54578,1000233,11/7/2014,1,3,7
E56560,1000233,11/7/2014,1,3,7
D70730,1000233,11/7/2014,1,3,7
D72515,1000233,11/7/2014,1,3,7
D45813,1000233,11/7/2014,1,3,7
C67734,1000233,11/7/2014,1,3,7
C36486,1000233,11/7/2014,1,3,7
C38529,1000233,11/7/2014,1,3,7
B77537,1000233,11/7/2014,1,3,7
C19372,1000233,11/7/2014,1,3,7
D58859,1000233,11/7/2014,1,3,7
D74812,1000233,11/7/2014,1,3,7
D48777,1000233,11/7/2014,1,3,7
E70509,1000233,11/7/2014,1,3,7
E36473,1000233,11/7/2014,1,3,7
D57914,1000232,11/7/2014,1,3,7
E65565,1000233,11/7/2014,1,3,7
C65008,1000233,11/7/2014,1,3,7
B65182,1000233,11/7/2014,1,3,7
B71369,1000233,11/7/2014,1,3,7
A78287,1000233,11/7/2014,1,3,7
B48469,1000233,11/7/2014,1,3,7
C68213,1000232,11/7/2014,1,3,7
B68399,1000233,11/7/2014,1,3,7
D76308,1000233,11/7/2014,1,3,7
E48218,1000233,11/7/2014,1,3,7
C38288,1000232,11/7/2014,1,3,7
C57244,1000233,11/7/2014,1,3,7
C70034,1000233,11/7/2014,1,3,7
D59913,1000233,11/7/2014,1,3,7
B77569,1000233,11/7/2014,1,3,7
C77685,1000233,11/7/2014,1,3,7
A51609,1000233,11/7/2014,1,3,7
D59643,1000233,11/7/2014,1,3,7
E76750,1000233,11/7/2014,1,3,7
A44135,1000233,11/7/2014,1,3,7
C72378,1000233,11/7/2014,1,3,7
E43500,1000233,11/7/2014,1,3,7
A59896,1000233,11/7/2014,1,3,7
B78481,1000233,11/7/2014,1,3,7
D72425,1000233,11/7/2014,1,3,7
A53634,1000233,11/7/2014,1,3,7
B69951,1000233,11/7/2014,1,3,7
E33700,1000233,11/7/2014,1,3,7
A44754,1000233,11/7/2014,1,3,7
D70470,1000233,11/7/2014,1,3,7
E54679,1000233,11/7/2014,1,3,7
D76308,1000233,11/7/2014,1,3,7
A79285,1000233,11/7/2014,1,3,7
B69684,1000233,11/7/2014,1,3,7
A61060,1000233,11/7/2014,1,3,7
B71942,1000233,11/7/2014,1,3,7
C52409,1000233,11/7/2014,1,3,7
E68522,1000232,11/7/2014,1,3,7
B73962,1000232,11/7/2014,1,3,7
C57040,1000233,11/7/2014,1,3,7
D79768,1000233,11/7/2014,1,3,7
B74046,1000233,11/7/2014,1,3,7
B38064,1000233,11/7/2014,1,3,7
B55291,1000233,11/7/2014,1,3,7
B63074,1000233,11/7/2014,1,3,7
B77658,1000233,11/7/2014,1,3,7
A41637,1000233,11/7/2014,1,3,7
C55285,1000233,11/7/2014,1,3,7
C76413,1000233,11/7/2014,1,3,7
E58644,1000233,11/7/2014,1,3,7
E58644,1000233,11/7/2014,1,3,7
B76507,1000233,11/7/2014,1,3,7
C60238,1000233,11/7/2014,1,3,7
A77484,1000233,11/7/2014,1,3,7
C76794,1000233,11/7/2014,1,3,7
A56454,1000233,11/7/2014,1,3,7
C75540,1000233,11/7/2014,1,3,7
D67599,1000233,11/7/2014,1,3,7
E65565,1000233,11/7/2014,1,3,7
B50873,1000233,11/7/2014,1,3,7
E40789,1000233,11/7/2014,1,3,7
D70470,1000233,11/7/2014,1,3,7
A72595,1000233,11/7/2014,1,3,7
E75854,1000232,11/7/2014,1,3,7
C58387,1000233,11/7/2014,1,3,7
E76094,1000233,11/7/2014,1,3,7
D68876,1000233,11/7/2014,1,3,7
C77685,1000233,11/7/2014,1,3,7
A67609,1000233,11/7/2014,1,3,7
C23223,1000233,11/7/2014,1,3,7
A43264,1000233,11/7/2014,1,3,7
D74577,1000233,11/7/2014,1,3,7
D73176,1000233,11/7/2014,1,3,7
E32586,1000233,11/7/2014,1,3,7
C67928,1000233,11/7/2014,1,3,7
D21422,1000233,11/7/2014,1,3,7
C52760,1000233,11/7/2014,1,3,7
C73139,1000233,11/7/2014,1,3,7
B19414,1000233,11/7/2014,1,3,7
D39106,1000233,11/7/2014,1,3,7
C23223,1000233,11/7/2014,1,3,7
A66326,1000233,11/7/2014,1,3,7
C72730,1000233,11/7/2014,1,3,7
C76413,1000233,11/7/2014,1,3,7
C76754,1000233,11/7/2014,1,3,7
C32065,1000233,11/7/2014,1,3,7
E75932,1000233,11/7/2014,1,3,7
E69452,1000233,11/7/2014,1,3,7
E79483,1000233,11/7/2014,1,3,7
D69465,1000233,11/7/2014,1,3,7
E77775,1000233,11/7/2014,1,3,7
B62085,1000233,11/7/2014,1,3,7
E60467,1000233,11/7/2014,1,3,7
C18825,1000233,11/7/2014,1,3,7
D64258,1000232,11/7/2014,1,3,7
A79441,1000233,11/7/2014,1,3,7
C23223,1000233,11/7/2014,1,3,7
D39695,1000233,11/7/2014,1,3,7
D76312,1000233,11/7/2014,1,3,7
B72248,1000233,11/7/2014,1,3,7
B78737,1000233,11/7/2014,1,3,7
C58646,1000233,11/7/2014,1,3,7
D59219,1000233,11/7/2014,1,3,7
D72506,1000233,11/7/2014,1,3,7
A66326,1000233,11/7/2014,1,3,7
B76658,1000233,11/7/2014,1,3,7
E64869,1000233,11/7/2014,1,3,7
B71841,1000233,11/7/2014,1,3,7
D39695,1000233,11/7/2014,1,3,7
A75127,1000233,11/7/2014,1,3,7
C76032,1000233,11/7/2014,1,3,7
D37770,1000233,11/7/2014,1,3,7
B39381,1000232,11/7/2014,1,3,7
B25445,1000233,11/7/2014,1,3,7
C21573,1000233,11/7/2014,1,3,7
C47239,1000233,11/7/2014,1,3,7
E62475,1000233,11/7/2014,1,3,7
B60447,1000233,11/7/2014,1,3,7
B71841,1000233,11/7/2014,1,3,7
D68844,1000233,11/7/2014,1,3,7
D70169,1000233,11/7/2014,1,3,7
D77080,1000233,11/7/2014,1,3,7
E66036,1000232,11/7/2014,1,3,7
C77652,1000233,11/7/2014,1,3,7
D62202,1000233,11/7/2014,1,3,7
D69882,1000233,11/7/2014,1,3,7
C76488,1000233,11/7/2014,1,3,7
A76568,1000233,11/7/2014,1,3,7
B78131,1000233,11/7/2014,1,3,7
C76488,1000233,11/7/2014,1,3,7
D66912,1000233,11/7/2014,1,3,7
C15654,1000233,11/7/2014,1,3,7
A73410,1000233,11/7/2014,1,3,7
B62085,1000233,11/7/2014,1,3,7
C68539,1000233,11/7/2014,1,3,7
D50566,1000233,11/7/2014,1,3,7
E52781,1000233,11/7/2014,1,3,7
A73410,1000233,11/7/2014,1,3,7
B58632,1000233,11/7/2014,1,3,7
D69208,1000233,11/7/2014,1,3,7
A79566,1000233,11/7/2014,1,3,7
A57553,1000233,11/7/2014,1,3,7
D55867,1000233,11/7/2014,1,3,7
A56454,1000233,11/7/2014,1,3,7
B47341,1000233,11/7/2014,1,3,7
B71739,1000233,11/7/2014,1,3,7
E24826,1000233,11/7/2014,1,3,7
A50263,1000232,11/7/2014,1,3,7
A70998,1000233,11/7/2014,1,3,7
A65786,1000233,11/7/2014,1,3,7
D58304,1000233,11/7/2014,1,3,7
D28947,1000233,11/7/2014,1,3,7
D46914,1000233,11/7/2014,1,3,7
D51558,1000233,11/7/2014,1,3,7
A57553,1000233,11/7/2014,1,3,7
C62389,1000233,11/7/2014,1,3,7
D40798,1000233,11/7/2014,1,3,7
D76324,1000233,11/7/2014,1,3,7
A75554,1000233,11/7/2014,1,3,7
A73527,1000233,11/7/2014,1,3,7
C76582,1000233,11/7/2014,1,3,7
A60450,1000233,11/7/2014,1,3,7
D46914,1000233,11/7/2014,1,3,7
D76324,1000233,11/7/2014,1,3,7
B77175,1000233,11/7/2014,1,3,7
C78502,1000233,11/7/2014,1,3,7
E68902,1000233,11/7/2014,1,3,7
D54115,1000233,11/7/2014,1,3,7
D47925,1000233,11/7/2014,1,3,7
D76324,1000233,11/7/2014,1,3,7
C45559,1000233,11/7/2014,1,3,7
C71663,1000233,11/7/2014,1,3,7
B55590,1000233,11/7/2014,1,3,7
E71932,1000233,11/7/2014,1,3,7
E58824,1000233,11/7/2014,1,3,7
E70638,1000233,11/7/2014,1,3,7
D61264,1000233,11/7/2014,1,3,7
E77639,1000233,11/7/2014,1,3,7
D79710,1000233,11/7/2014,1,3,7
D54115,1000233,11/7/2014,1,3,7
A79417,1000233,11/7/2014,1,3,7
A64933,1000233,11/7/2014,1,3,7
A61811,1000233,11/7/2014,1,3,7
C70016,1000233,11/7/2014,1,3,7
D70630,1000233,11/7/2014,1,3,7
A77097,1000233,11/7/2014,1,3,7
C62389,1000233,11/7/2014,1,3,7
E71755,1000233,11/7/2014,1,3,7
E75287,1000233,11/7/2014,1,3,7
E61300,1000233,11/7/2014,1,3,7
A42763,1000233,11/7/2014,1,3,7
A66127,1000233,11/7/2014,1,3,7
C74707,1000233,11/7/2014,1,3,7
C55818,1000233,11/7/2014,1,3,7
C64161,1000233,11/7/2014,1,3,7
E70611,1000233,11/7/2014,1,3,7
C19622,1000233,11/7/2014,1,3,7
C20563,1000233,11/7/2014,1,3,7
C75125,1000233,11/7/2014,1,3,7
B56688,1000233,11/7/2014,1,3,7
D61623,1000233,11/7/2014,1,3,7
D63327,1000233,11/7/2014,1,3,7
B68280,1000233,11/7/2014,1,3,7
B38757,1000233,11/7/2014,1,3,7
E24385,1000233,11/7/2014,1,3,7
C63634,1000233,11/7/2014,1,3,7
A65057,1000233,11/7/2014,1,3,7
C34154,1000233,11/7/2014,1,3,7
E56752,1000233,11/7/2014,1,3,7
E48620,1000233,11/7/2014,1,3,7
E51534,1000233,11/7/2014,1,3,7
E59783,1000233,11/7/2014,1,3,7
E75390,1000233,11/7/2014,1,3,7
A73913,1000233,11/7/2014,1,3,7
B65925,1000233,11/7/2014,1,3,7
E34603,1000233,11/7/2014,1,3,7
A46026,1000233,11/7/2014,1,3,7
D65714,1000233,11/7/2014,1,3,7
C67430,1000233,11/7/2014,1,3,7
D68169,1000232,11/7/2014,1,3,7
C46716,1000233,11/7/2014,1,3,7
D50065,1000233,11/7/2014,1,3,7
D50065,1000233,11/7/2014,1,3,7
D60431,1000233,11/7/2014,1,3,7
B68280,1000233,11/7/2014,1,3,7
E24385,1000233,11/7/2014,1,3,7
A36732,1000233,11/7/2014,1,3,7
C63634,1000233,11/7/2014,1,3,7
B75949,1000233,11/7/2014,1,3,7
E69284,1000233,11/7/2014,1,3,7
A48995,1000233,11/7/2014,1,3,7
B48108,1000233,11/7/2014,1,3,7
B64707,1000233,11/7/2014,1,3,7
A32985,1000233,11/7/2014,1,3,7
A49319,1000232,11/7/2014,1,3,7
B66447,1000233,11/7/2014,1,3,7
C64161,1000233,11/7/2014,1,3,7
E46540,1000233,11/7/2014,1,3,7
C33670,1000233,11/7/2014,1,3,7
D60431,1000233,11/7/2014,1,3,7
E69284,1000233,11/7/2014,1,3,7
A73406,1000233,11/7/2014,1,3,7
A73701,1000233,11/7/2014,1,3,7
B71815,1000233,11/7/2014,1,3,7
A35559,1000233,11/7/2014,1,3,7
A58378,1000233,11/7/2014,1,3,7
C46716,1000233,11/7/2014,1,3,7
C73976,1000233,11/7/2014,1,3,7
C78250,1000233,11/7/2014,1,3,7
A70298,1000232,11/7/2014,1,3,7
D44588,1000233,11/7/2014,1,3,7
B58632,1000233,11/7/2014,1,3,7
B64386,1000233,11/7/2014,1,3,7
A72868,1000233,11/7/2014,1,3,7
A32633,1000233,11/7/2014,1,3,7
D77066,1000233,11/7/2014,1,3,7
D71599,1000233,11/7/2014,1,3,7
B41711,1000233,11/7/2014,1,3,7
A32633,1000233,11/7/2014,1,3,7
A72319,1000233,11/7/2014,1,3,7
D45767,1000233,11/7/2014,1,3,7
A73701,1000233,11/7/2014,1,3,7
C70682,1000232,11/7/2014,1,3,7
D61704,1000233,11/7/2014,1,3,7
B32248,1000233,11/7/2014,1,3,7
B56087,1000233,11/7/2014,1,3,7
C46461,1000233,11/7/2014,1,3,7
C59224,1000233,11/7/2014,1,3,7
D68257,1000233,11/7/2014,1,3,7
B63160,1000233,11/7/2014,1,3,7
D69293,1000232,11/7/2014,1,3,7
E68608,1000233,11/7/2014,1,3,7
C49143,1000233,11/7/2014,1,3,7
D32379,1000233,11/7/2014,1,3,7
E70655,1000233,11/7/2014,1,3,7
A33042,1000233,11/7/2014,1,3,7
A78584,1000233,11/7/2014,1,3,7
C42994,1000233,11/7/2014,1,3,7
B59122,1000233,11/7/2014,1,3,7
E54938,1000233,11/7/2014,1,3,7
A60033,1000233,11/7/2014,1,3,7
D78544,1000233,11/7/2014,1,3,7
A46808,1000233,11/7/2014,1,3,7
C59224,1000233,11/7/2014,1,3,7
A42464,1000233,11/7/2014,1,3,7
A66535,1000233,11/7/2014,1,3,7
A74402,1000233,11/7/2014,1,3,7
A24888,1000233,11/7/2014,1,3,7
D67188,1000233,11/7/2014,1,3,7
A67574,1000233,11/7/2014,1,3,7
C57988,1000233,11/7/2014,1,3,7
D70538,1000233,11/7/2014,1,3,7
C65710,1000232,11/7/2014,1,3,7
C73976,1000233,11/7/2014,1,3,7
C75778,1000233,11/7/2014,1,3,7
B75400,1000233,11/7/2014,1,3,7
A69236,1000233,11/7/2014,1,3,7
A78471,1000233,11/7/2014,1,3,7
D67435,1000233,11/7/2014,1,3,7
B43589,1000233,11/7/2014,1,3,7
C24231,1000233,11/7/2014,1,3,7
A51007,1000233,11/7/2014,1,3,7
B62235,1000233,11/7/2014,1,3,7
C77350,1000233,11/7/2014,1,3,7
E71247,1000233,11/7/2014,1,3,7
E76203,1000233,11/7/2014,1,3,7
D46823,1000233,11/7/2014,1,3,7
E63135,1000233,11/7/2014,1,3,7
C46461,1000233,11/7/2014,1,3,7
A37605,1000233,11/7/2014,1,3,7
A73549,1000233,11/7/2014,1,3,7
E48279,1000232,11/7/2014,1,3,7
B63089,1000233,11/7/2014,1,3,7
D65037,1000233,11/7/2014,1,3,7
D77066,1000233,11/7/2014,1,3,7
E76084,1000233,11/7/2014,1,3,7
A52001,1000233,11/7/2014,1,3,7
C42994,1000233,11/7/2014,1,3,7
C67260,1000233,11/7/2014,1,3,7
E30215,1000233,11/7/2014,1,3,7
A58351,1000233,11/7/2014,1,3,7
C58585,1000233,11/7/2014,1,3,7
E73804,1000233,11/7/2014,1,3,7
B33463,1000233,11/7/2014,1,3,7
E79226,1000233,11/7/2014,1,3,7
B69393,1000233,11/7/2014,1,3,7
C57988,1000233,11/7/2014,1,3,7
C75745,1000233,11/7/2014,1,3,7
C60358,1000233,11/7/2014,1,3,7
A46808,1000233,11/7/2014,1,3,7
D54010,1000233,11/7/2014,1,3,7
A62984,1000233,11/7/2014,1,3,7
C66806,1000233,11/7/2014,1,3,7
B43589,1000233,11/7/2014,1,3,7
C54676,1000233,11/7/2014,1,3,7
B56451,1000233,11/7/2014,1,3,7
B66352,1000233,11/7/2014,1,3,7
D62929,1000233,11/7/2014,1,3,7
B66352,1000233,11/7/2014,1,3,7
A78258,1000233,11/7/2014,1,3,7
B69393,1000233,11/7/2014,1,3,7
D51361,1000233,11/7/2014,1,3,7
E70836,1000233,11/7/2014,1,3,7
C67430,1000233,11/7/2014,1,3,7
C77350,1000233,11/7/2014,1,3,7
C73441,1000233,11/7/2014,1,3,7
A37234,1000233,11/7/2014,1,3,7
B63089,1000233,11/7/2014,1,3,7
B44910,1000233,11/7/2014,1,3,7
C68473,1000233,11/7/2014,1,3,7
A49157,1000233,11/7/2014,1,3,7
B57532,1000233,11/7/2014,1,3,7
C66853,1000233,11/7/2014,1,3,7
C73883,1000233,11/7/2014,1,3,7
C54676,1000233,11/7/2014,1,3,7
C40102,1000233,11/7/2014,1,3,7
E67890,1000233,11/7/2014,1,3,7
A76707,1000232,11/7/2014,1,3,7
B68554,1000233,11/7/2014,1,3,7
B78526,1000233,11/7/2014,1,3,7
C34428,1000233,11/7/2014,1,3,7
A64632,1000233,11/7/2014,1,3,7
B53052,1000233,11/7/2014,1,3,7
B47739,1000233,11/7/2014,1,3,7
D56531,1000233,11/7/2014,1,3,7
D78347,1000233,11/7/2014,1,3,7
B76589,1000233,11/7/2014,1,3,7
A65708,1000233,11/7/2014,1,3,7
C74068,1000233,11/7/2014,1,3,7
E67890,1000233,11/7/2014,1,3,7
A33780,1000233,11/7/2014,1,3,7
E53957,1000232,11/7/2014,1,3,7
A27055,1000233,11/7/2014,1,3,7
D79710,1000233,11/7/2014,1,3,7
E39559,1000233,11/7/2014,1,3,7
E20249,1000233,11/7/2014,1,3,7
B46857,1000232,11/7/2014,1,3,7
B59035,1000233,11/7/2014,1,3,7
D56531,1000233,11/7/2014,1,3,7
B20637,1000232,11/7/2014,1,3,7
A75450,1000233,11/7/2014,1,3,7
C71866,1000233,11/7/2014,1,3,7
D48422,1000233,11/7/2014,1,3,7
D51104,1000233,11/7/2014,1,3,7
A49410,1000233,11/7/2014,1,3,7
B51960,1000233,11/7/2014,1,3,7
D66183,1000233,11/7/2014,1,3,7
A50091,1000233,11/7/2014,1,3,7
E75935,1000233,11/7/2014,1,3,7
C66080,1000233,11/7/2014,1,3,7
E49513,1000233,11/7/2014,1,3,7
E63341,1000233,11/7/2014,1,3,7
C73651,1000233,11/7/2014,1,3,7
C61696,1000233,11/7/2014,1,3,7
D54255,1000233,11/7/2014,1,3,7
C66632,1000233,11/7/2014,1,3,7
C77842,1000233,11/7/2014,1,3,7
D57867,1000232,11/7/2014,1,3,7
A63146,1000233,11/7/2014,1,3,7
E51486,1000233,11/7/2014,1,3,7
A71188,1000233,11/7/2014,1,3,7
E37525,1000232,11/7/2014,1,3,7
A77297,1000233,11/7/2014,1,3,7
A43633,1000233,11/7/2014,1,3,7
D50726,1000233,11/7/2014,1,3,7
B57785,1000233,11/7/2014,1,3,7
C71761,1000233,11/7/2014,1,3,7
D46407,1000233,11/7/2014,1,3,7
A62618,1000233,11/7/2014,1,3,7
C55254,1000233,11/7/2014,1,3,7
E68903,1000233,11/7/2014,1,3,7
E69116,1000233,11/7/2014,1,3,7
B76589,1000233,11/7/2014,1,3,7
C43833,1000233,11/7/2014,1,3,7
D59023,1000233,11/7/2014,1,3,7
D44521,1000233,11/7/2014,1,3,7
C41400,1000233,11/7/2014,1,3,7
C50601,1000233,11/7/2014,1,3,7
C67087,1000233,11/7/2014,1,3,7
B64943,1000233,11/7/2014,1,3,7
B36205,1000233,11/7/2014,1,3,7
E75935,1000233,11/7/2014,1,3,7
E68903,1000233,11/7/2014,1,3,7
D54790,1000233,11/7/2014,1,3,7
E77409,1000233,11/7/2014,1,3,7
B66114,1000233,11/7/2014,1,3,7
B76857,1000233,11/7/2014,1,3,7
A76068,1000233,11/7/2014,1,3,7
D44521,1000233,11/7/2014,1,3,7
C33529,1000233,11/7/2014,1,3,7
C67087,1000233,11/7/2014,1,3,7
A21901,1000233,11/7/2014,1,3,7
C45039,1000233,11/7/2014,1,3,7
E51362,1000233,11/7/2014,1,3,7
